Customer_ID,recency,frequency,monetary,r_score,f_score,m_score,rf_score,segment
18134,600,2,445.0,1,2,2,12,Hibernating
14328,440,1,445.05,1,1,2,11,Hibernating
14010,567,2,445.15,1,2,2,12,Hibernating
17070,116,2,445.32,3,3,2,33,Need_Attention
17370,74,4,446.18,3,4,2,34,Loyal_Customers
14149,222,1,446.62,2,2,2,22,Hibernating
16921,63,3,446.67,3,3,2,33,Need_Attention
16095,458,1,447.05,1,1,2,11,Hibernating
13754,153,3,447.05,3,3,2,33,Need_Attention
18201,724,1,447.53,1,1,2,11,Hibernating
14780,56,2,447.68,4,2,2,42,Potential_Loyalists
14761,60,3,447.92,3,3,2,33,Need_Attention
16939,490,3,449.0,1,3,2,13,At_Risk
15739,68,1,449.12,3,2,2,32,About_to_Sleep
12448,46,1,449.45,4,1,2,41,Promising
15126,538,2,449.49,1,2,2,12,Hibernating
13489,107,4,449.52,3,3,2,33,Need_Attention
13877,88,3,449.68,3,3,2,33,Need_Attention
14784,28,3,449.93,4,3,2,43,Potential_Loyalists
13150,486,3,449.97,1,3,2,13,At_Risk
16870,471,1,450.16,1,1,2,11,Hibernating
15124,24,4,450.82,4,4,2,44,Loyal_Customers
12831,264,3,451.11,2,3,2,23,At_Risk
15961,381,1,451.29,2,1,2,21,Hibernating
15802,144,1,451.42,3,2,2,32,About_to_Sleep
18100,552,1,451.56,1,1,2,11,Hibernating
15418,427,2,452.32,1,2,2,12,Hibernating
14184,68,1,452.89,3,2,2,32,About_to_Sleep
12729,115,1,453.01,3,2,2,32,About_to_Sleep
16481,684,1,453.38,1,1,2,11,Hibernating
18158,11,2,453.4,5,3,2,53,Potential_Loyalists
17376,72,4,453.64,3,4,2,34,Loyal_Customers
17564,26,3,454.01,4,3,2,43,Potential_Loyalists
15475,79,1,454.11,3,2,2,32,About_to_Sleep
12459,607,1,454.36,1,1,2,11,Hibernating
17067,726,3,454.54,1,3,2,13,At_Risk
16765,296,2,454.75,2,2,2,22,Hibernating
15585,178,1,455.3,3,2,2,32,About_to_Sleep
12999,198,3,455.88,2,3,2,23,At_Risk
14296,423,2,456.4,1,2,2,12,Hibernating
16039,425,2,456.4,1,2,2,12,Hibernating
12564,263,1,456.9,2,1,2,21,Hibernating
12375,12,2,457.5,5,3,2,53,Potential_Loyalists
16069,419,1,457.7,1,1,2,11,Hibernating
15121,52,2,457.72,4,2,2,42,Potential_Loyalists
14011,482,2,457.82,1,2,2,12,Hibernating
13957,419,3,458.25,1,3,2,13,At_Risk
14118,430,1,458.45,1,1,2,11,Hibernating
16310,416,2,460.08,1,2,2,12,Hibernating
12491,40,1,460.4,4,1,2,41,Promising
15540,13,2,460.68,5,3,2,53,Potential_Loyalists
14575,490,1,460.71,1,1,2,11,Hibernating
18284,433,1,461.68,1,1,2,11,Hibernating
13624,390,1,462.08,2,1,2,21,Hibernating
18031,380,1,462.1,2,1,2,21,Hibernating
14331,126,2,462.66,3,2,2,32,About_to_Sleep
14627,381,1,462.75,2,1,2,21,Hibernating
17040,139,2,463.25,3,2,2,32,About_to_Sleep
13928,12,4,464.57,5,4,2,54,Champions
17140,249,1,465.32,2,1,2,21,Hibernating
17181,59,3,465.37,4,3,2,43,Potential_Loyalists
13698,598,2,465.53,1,2,2,12,Hibernating
15036,74,3,465.55,3,3,2,33,Need_Attention
13248,126,2,465.68,3,2,2,32,About_to_Sleep
14148,235,2,466.29,2,2,2,22,Hibernating
16390,538,3,467.5,1,3,2,13,At_Risk
14029,65,2,467.66,3,2,2,32,About_to_Sleep
17187,228,2,467.71,2,2,2,22,Hibernating
17294,671,2,467.79,1,2,2,12,Hibernating
14727,276,3,467.93,2,3,2,23,At_Risk
17344,48,2,468.11,4,2,2,42,Potential_Loyalists
14491,177,2,468.13,3,2,2,32,About_to_Sleep
14335,18,2,468.26,5,3,2,53,Potential_Loyalists
13171,23,3,468.41,4,3,2,43,Potential_Loyalists
12554,450,1,468.5,1,1,2,11,Hibernating
15387,494,1,468.65,1,1,2,11,Hibernating
14369,644,2,469.13,1,2,2,12,Hibernating
14058,464,2,469.19,1,2,2,12,Hibernating
14819,66,4,470.16,3,3,2,33,Need_Attention
18083,399,1,470.73,2,1,2,21,Hibernating
17254,6,3,470.73,5,3,2,53,Potential_Loyalists
15963,21,2,470.76,4,3,2,43,Potential_Loyalists
13066,26,2,470.8,4,3,2,43,Potential_Loyalists
16473,166,4,470.83,3,4,2,34,Loyal_Customers
16038,9,3,471.78,5,3,2,53,Potential_Loyalists
14975,59,2,472.39,4,2,2,42,Potential_Loyalists
13194,137,2,472.78,3,2,2,32,About_to_Sleep
16635,408,1,473.0,2,1,2,21,Hibernating
15557,30,1,473.65,4,2,2,42,Potential_Loyalists
15349,160,2,473.81,3,2,2,32,About_to_Sleep
17104,425,1,474.03,1,1,2,11,Hibernating
14322,431,4,474.1,1,3,2,13,At_Risk
14599,392,2,474.54,2,2,2,22,Hibernating
16552,244,2,475.02,2,2,2,22,Hibernating
15780,185,3,475.28,3,3,2,33,Need_Attention
15277,48,2,476.34,4,2,2,42,Potential_Loyalists
18176,360,1,476.35,2,1,2,21,Hibernating
12447,245,1,476.49,2,1,2,21,Hibernating
17111,49,2,476.58,4,2,2,42,Potential_Loyalists
15589,257,3,478.53,2,3,2,23,At_Risk
13161,315,2,478.88,2,2,2,22,Hibernating
14052,21,2,480.81,5,3,2,53,Potential_Loyalists
15174,324,2,481.46,2,2,2,22,Hibernating
18216,33,1,481.75,4,2,2,42,Potential_Loyalists
12542,486,2,481.88,1,2,2,12,Hibernating
17996,381,3,482.33,2,3,2,23,At_Risk
16603,76,2,482.47,3,2,2,32,About_to_Sleep
15048,67,4,482.75,3,3,2,33,Need_Attention
16024,14,3,484.2,5,3,2,53,Potential_Loyalists
16504,27,1,484.38,4,2,2,42,Potential_Loyalists
16999,25,2,484.82,4,3,2,43,Potential_Loyalists
12443,734,1,485.31,1,1,2,11,Hibernating
15216,89,2,486.09,3,2,2,32,About_to_Sleep
13153,7,1,486.22,5,2,2,52,Potential_Loyalists
17453,19,2,486.72,5,3,2,53,Potential_Loyalists
13675,153,2,486.82,3,2,2,32,About_to_Sleep
13733,412,2,487.03,2,2,2,22,Hibernating
13412,622,1,487.35,1,1,2,11,Hibernating
12920,19,4,488.09,5,4,2,54,Champions
18280,279,2,488.15,2,2,2,22,Hibernating
17925,374,1,488.16,2,1,2,21,Hibernating
17988,13,14,489.54,5,5,2,55,Champions
17715,202,2,489.6,2,2,2,22,Hibernating
17476,397,2,489.86,2,2,2,22,Hibernating
12634,537,2,490.0,1,2,2,12,Hibernating
12983,600,1,490.08,1,1,2,11,Hibernating
14416,24,2,490.22,4,3,2,43,Potential_Loyalists
15000,49,1,490.52,4,1,2,41,Promising
14663,432,2,490.6,1,2,2,12,Hibernating
17106,391,1,491.23,2,1,2,21,Hibernating
13732,30,1,491.86,4,2,2,42,Potential_Loyalists
14310,434,1,492.1,1,1,2,11,Hibernating
15507,173,1,492.36,3,2,2,32,About_to_Sleep
14270,333,1,492.65,2,1,2,21,Hibernating
13176,48,1,492.84,4,1,2,41,Promising
15447,332,5,492.88,2,4,2,24,At_Risk
15958,76,4,492.99,3,3,2,33,Need_Attention
15877,3,2,493.28,5,3,2,53,Potential_Loyalists
17333,87,1,494.25,3,2,2,32,About_to_Sleep
17823,423,2,494.25,1,2,2,12,Hibernating
16352,19,2,494.44,5,3,2,53,Potential_Loyalists
14319,426,1,494.85,1,1,2,11,Hibernating
17995,283,3,495.48,2,3,2,23,At_Risk
16799,434,2,495.98,1,2,2,12,Hibernating
16977,397,4,496.0,2,3,2,23,At_Risk
15278,563,4,496.16,1,3,2,13,At_Risk
15300,66,1,496.44,3,2,2,32,About_to_Sleep
12943,560,2,496.5,1,2,2,12,Hibernating
17923,284,3,497.0,2,3,2,23,At_Risk
17680,25,3,497.45,4,3,2,43,Potential_Loyalists
16820,97,1,497.61,3,2,2,32,About_to_Sleep
17053,132,1,498.48,3,2,2,32,About_to_Sleep
17608,35,4,498.53,4,4,2,44,Loyal_Customers
14171,100,2,498.79,3,3,2,33,Need_Attention
16488,35,3,498.8,4,3,2,43,Potential_Loyalists
17256,109,5,498.93,3,4,2,34,Loyal_Customers
15193,62,1,499.32,3,2,2,32,About_to_Sleep
13428,12,3,499.98,5,3,2,53,Potential_Loyalists
12366,635,1,500.24,1,1,2,11,Hibernating
16616,17,2,500.42,5,3,2,53,Potential_Loyalists
13247,19,4,501.12,5,4,2,54,Champions
13116,140,1,501.14,3,2,2,32,About_to_Sleep
15881,314,5,501.39,2,4,2,24,At_Risk
13865,60,4,501.56,4,3,2,43,Potential_Loyalists
15138,395,1,502.52,2,1,2,21,Hibernating
12419,387,2,503.01,2,2,2,22,Hibernating
12376,391,2,503.15,2,2,2,22,Hibernating
14954,14,2,503.44,5,3,2,53,Potential_Loyalists
17630,171,2,503.6,3,2,2,32,About_to_Sleep
18203,159,4,504.42,3,3,2,33,Need_Attention
14968,32,2,504.99,4,3,2,43,Potential_Loyalists
13123,474,2,506.75,1,2,2,12,Hibernating
13885,191,2,506.8,2,2,2,22,Hibernating
15721,13,1,507.08,5,2,2,52,Potential_Loyalists
17384,21,3,507.55,4,3,2,43,Potential_Loyalists
14158,42,1,507.66,4,1,2,41,Promising
17415,81,1,507.84,3,2,2,32,About_to_Sleep
17335,385,2,508.0,2,2,2,22,Hibernating
17276,404,1,508.39,2,1,2,21,Hibernating
13067,84,3,508.51,3,3,2,33,Need_Attention
14317,66,1,508.58,3,2,2,32,About_to_Sleep
15417,87,1,508.8,3,2,2,32,About_to_Sleep
17391,165,2,508.8,3,2,2,32,About_to_Sleep
12907,397,2,508.91,2,2,2,22,Hibernating
12436,101,1,509.01,3,2,2,32,About_to_Sleep
14008,434,1,509.04,1,1,2,11,Hibernating
13710,33,3,509.52,4,3,2,43,Potential_Loyalists
12904,20,2,509.58,5,3,2,53,Potential_Loyalists
13367,433,1,510.2,1,1,2,11,Hibernating
17110,167,3,510.7,3,3,2,33,Need_Attention
16561,7,2,511.12,5,3,2,53,Potential_Loyalists
12361,289,4,511.25,2,3,2,23,At_Risk
14552,153,3,511.28,3,3,2,33,Need_Attention
16402,266,2,511.4,2,2,2,22,Hibernating
13177,66,2,512.2,3,2,2,32,About_to_Sleep
16829,158,2,513.32,3,2,2,32,About_to_Sleep
14722,149,3,513.37,3,3,2,33,Need_Attention
12897,206,4,514.25,2,4,2,24,At_Risk
17510,26,2,514.56,4,3,2,43,Potential_Loyalists
13642,217,4,514.72,2,3,2,23,At_Risk
14949,471,4,515.0,1,3,2,13,At_Risk
18243,416,1,515.78,1,1,2,11,Hibernating
13859,328,2,515.86,2,2,2,22,Hibernating
14429,405,1,516.28,2,1,2,21,Hibernating
13043,275,1,516.42,2,1,2,21,Hibernating
14311,244,2,516.45,2,2,2,22,Hibernating
18205,38,2,517.36,4,2,2,42,Potential_Loyalists
12977,158,4,517.63,3,3,2,33,Need_Attention
12979,731,1,517.7,1,1,2,11,Hibernating
17266,4,5,517.73,5,4,2,54,Champions
13553,676,1,517.8,1,1,2,11,Hibernating
13600,314,2,518.42,2,2,2,22,Hibernating
12825,523,2,518.63,1,2,2,12,Hibernating
14807,392,2,519.29,2,2,2,22,Hibernating
12777,459,1,519.45,1,1,2,11,Hibernating
12571,41,2,519.61,4,2,2,42,Potential_Loyalists
13977,413,1,519.81,1,1,2,11,Hibernating
14647,203,2,519.97,2,2,2,22,Hibernating
15689,121,3,521.03,3,3,2,33,Need_Attention
12956,308,4,521.89,2,3,2,23,At_Risk
13605,389,2,522.67,2,2,2,22,Hibernating
17712,46,1,522.91,4,1,2,41,Promising
13277,17,7,523.3,5,4,2,54,Champions
15891,228,1,524.52,2,1,2,21,Hibernating
15683,119,2,524.54,3,2,2,32,About_to_Sleep
15467,11,3,524.88,5,3,2,53,Potential_Loyalists
16421,378,3,526.27,2,3,2,23,At_Risk
18011,375,2,527.03,2,2,2,22,Hibernating
12479,13,1,527.2,5,2,2,52,Potential_Loyalists
14616,244,5,527.78,2,4,2,24,At_Risk
16413,58,2,528.98,4,2,2,42,Potential_Loyalists
18191,263,2,529.4,2,2,2,22,Hibernating
17458,17,2,529.58,5,3,2,53,Potential_Loyalists
14002,136,2,529.73,3,2,2,32,About_to_Sleep
18159,303,1,530.15,2,1,2,21,Hibernating
17765,160,4,530.8,3,3,2,33,Need_Attention
16706,39,3,531.35,4,3,2,43,Potential_Loyalists
16583,375,2,531.4,2,2,2,22,Hibernating
14940,419,2,531.49,1,2,2,12,Hibernating
15115,20,2,531.85,5,3,2,53,Potential_Loyalists
16021,397,2,532.25,2,2,2,22,Hibernating
15659,45,3,532.49,4,3,2,43,Potential_Loyalists
15825,174,1,532.94,3,2,2,32,About_to_Sleep
15756,63,4,532.96,3,3,2,33,Need_Attention
15433,215,2,533.3,2,2,2,22,Hibernating
13594,54,2,533.32,4,2,2,42,Potential_Loyalists
16785,411,1,533.78,2,1,2,21,Hibernating
17436,3,5,534.06,5,4,2,54,Champions
17443,221,1,534.24,2,2,2,22,Hibernating
13385,331,1,534.57,2,1,2,21,Hibernating
13807,369,3,534.8,2,3,2,23,At_Risk
12810,536,2,534.99,1,2,2,12,Hibernating
16935,383,3,535.1,2,3,2,23,At_Risk
12988,294,1,535.32,2,1,2,21,Hibernating
16142,251,1,535.34,2,1,2,21,Hibernating
15890,396,5,535.65,2,4,2,24,At_Risk
13207,17,4,535.86,5,4,2,54,Champions
18140,475,1,536.41,1,1,2,11,Hibernating
16804,25,3,536.99,4,3,2,43,Potential_Loyalists
17269,387,1,537.46,2,1,2,21,Hibernating
14539,17,2,537.48,5,3,2,53,Potential_Loyalists
13961,394,1,538.4,2,1,2,21,Hibernating
15539,9,1,538.46,5,2,2,52,Potential_Loyalists
13812,44,3,539.0,4,3,2,43,Potential_Loyalists
17524,363,3,539.14,2,3,2,23,At_Risk
12958,402,2,539.49,2,2,2,22,Hibernating
12819,460,1,540.52,1,1,2,11,Hibernating
16576,422,2,540.87,1,2,2,12,Hibernating
17643,375,2,541.25,2,2,2,22,Hibernating
17447,42,2,541.53,4,2,2,42,Potential_Loyalists
16647,171,4,541.9,3,3,2,33,Need_Attention
16060,402,3,541.95,2,3,2,23,At_Risk
16230,191,2,542.03,2,3,2,23,At_Risk
15675,83,4,542.04,3,3,2,33,Need_Attention
13785,430,4,542.49,1,3,2,13,At_Risk
17514,130,2,542.83,3,2,2,32,About_to_Sleep
16927,117,3,543.05,3,3,2,33,Need_Attention
13390,76,1,544.08,3,2,2,32,About_to_Sleep
16475,90,4,544.3,3,3,2,33,Need_Attention
18207,501,1,544.47,1,1,2,11,Hibernating
15728,381,2,544.6,2,2,2,22,Hibernating
13955,156,3,545.17,3,3,2,33,Need_Attention
17580,254,5,545.27,2,4,2,24,At_Risk
17806,13,1,546.04,5,2,2,52,Potential_Loyalists
17248,122,2,546.16,3,2,2,32,About_to_Sleep
15080,429,2,546.25,1,2,2,12,Hibernating
12743,136,2,546.43,3,2,2,32,About_to_Sleep
18212,328,2,546.72,2,2,2,22,Hibernating
17520,55,1,546.81,4,1,2,41,Promising
17637,33,2,547.06,4,3,2,43,Potential_Loyalists
16811,6,2,547.07,5,3,2,53,Potential_Loyalists
15598,55,2,548.02,4,2,2,42,Potential_Loyalists
13948,362,4,548.76,2,3,2,23,At_Risk
15842,395,2,548.8,2,2,2,22,Hibernating
16031,94,2,548.94,3,2,2,32,About_to_Sleep
16536,112,1,548.97,3,2,2,32,About_to_Sleep
15200,496,1,549.05,1,1,2,11,Hibernating
12390,81,1,549.84,3,2,2,32,About_to_Sleep
17291,310,1,550.8,2,1,2,21,Hibernating
18098,398,1,550.84,2,1,2,21,Hibernating
16707,402,4,551.11,2,3,2,23,At_Risk
16936,27,2,551.17,4,3,2,43,Potential_Loyalists
12363,111,2,552.0,3,2,2,32,About_to_Sleep
17016,578,1,552.4,1,1,2,11,Hibernating
16406,20,3,552.68,5,3,2,53,Potential_Loyalists
17407,413,1,552.9,1,1,2,11,Hibernating
15650,523,2,553.88,1,2,2,12,Hibernating
16641,107,2,554.5,3,3,2,33,Need_Attention
18056,290,2,554.6,2,2,2,22,Hibernating
15634,19,2,554.65,5,3,2,53,Potential_Loyalists
15102,532,2,554.67,1,2,2,12,Hibernating
13024,472,2,555.87,1,2,2,12,Hibernating
13677,406,2,556.19,2,2,2,22,Hibernating
16519,27,4,556.26,4,4,2,44,Loyal_Customers
18049,439,2,556.52,1,2,2,12,Hibernating
17295,30,3,556.95,4,3,2,43,Potential_Loyalists
13260,63,1,557.62,3,2,2,32,About_to_Sleep
17503,4,2,558.96,5,3,2,53,Potential_Loyalists
16414,23,5,559.71,4,4,2,44,Loyal_Customers
14273,53,4,559.97,4,4,2,44,Loyal_Customers
15055,476,3,560.07,1,3,2,13,At_Risk
17413,406,2,560.14,2,2,2,22,Hibernating
15917,249,5,560.63,2,4,2,24,At_Risk
15655,245,1,560.67,2,1,2,21,Hibernating
17233,37,3,560.86,4,3,2,43,Potential_Loyalists
18127,21,4,561.53,4,4,2,44,Loyal_Customers
12559,312,2,561.71,2,2,2,22,Hibernating
16111,430,1,562.48,1,1,2,11,Hibernating
17265,140,2,562.9,3,2,2,32,About_to_Sleep
17195,657,1,562.98,1,1,2,11,Hibernating
17665,495,1,563.1,1,1,2,11,Hibernating
15597,37,2,563.37,4,2,2,42,Potential_Loyalists
15143,227,2,563.63,2,2,2,22,Hibernating
15344,2,3,563.94,5,3,2,53,Potential_Loyalists
13894,25,3,564.62,4,3,2,43,Potential_Loyalists
14716,45,3,565.45,4,3,2,43,Potential_Loyalists
18150,34,3,566.58,4,3,2,43,Potential_Loyalists
13998,448,3,566.7,1,3,2,13,At_Risk
15627,459,2,566.9,1,2,2,12,Hibernating
14986,378,2,566.9,2,2,2,22,Hibernating
14208,96,2,567.05,3,2,2,32,About_to_Sleep
13321,74,2,567.36,3,2,2,32,About_to_Sleep
18244,432,2,568.64,1,2,2,12,Hibernating
13406,429,2,568.92,1,2,2,12,Hibernating
15169,384,2,569.22,2,2,2,22,Hibernating
17433,90,2,569.96,3,2,2,32,About_to_Sleep
16667,70,2,570.13,3,2,2,32,About_to_Sleep
14592,37,3,570.46,4,3,2,43,Potential_Loyalists
15857,20,2,570.48,5,3,2,53,Potential_Loyalists
17122,121,4,570.5,3,4,2,34,Loyal_Customers
15315,66,2,570.5,3,2,2,32,About_to_Sleep
13190,546,3,570.66,1,3,2,13,At_Risk
15821,46,2,570.96,4,2,2,42,Potential_Loyalists
18053,72,3,571.07,3,3,2,33,Need_Attention
15691,254,4,571.3,2,3,2,23,At_Risk
15198,94,5,571.35,3,4,2,34,Loyal_Customers
15920,156,9,571.64,3,5,2,35,Loyal_Customers
13816,25,2,571.67,4,3,2,43,Potential_Loyalists
12816,97,2,572.2,3,2,2,32,About_to_Sleep
14053,126,4,572.3,3,3,2,33,Need_Attention
13179,620,1,572.31,1,1,2,11,Hibernating
13379,28,3,572.56,4,3,2,43,Potential_Loyalists
13424,451,1,572.77,1,1,2,11,Hibernating
15415,315,1,572.81,2,1,2,21,Hibernating
12879,46,3,573.22,4,3,2,43,Potential_Loyalists
13262,265,3,573.45,2,3,2,23,At_Risk
12859,460,1,575.1,1,1,2,11,Hibernating
17557,16,4,575.46,5,4,2,54,Champions
15830,39,1,576.0,4,1,2,41,Promising
17274,37,2,577.38,4,2,2,42,Potential_Loyalists
18262,142,3,577.54,3,3,2,33,Need_Attention
18039,376,4,579.17,2,3,2,23,At_Risk
15959,684,3,579.49,1,3,2,13,At_Risk
15588,679,1,579.6,1,1,2,11,Hibernating
16596,17,4,579.63,5,4,2,54,Champions
14742,437,1,579.85,1,1,2,11,Hibernating
17099,535,1,582.17,1,1,2,11,Hibernating
17970,213,1,582.59,2,2,2,22,Hibernating
16802,681,2,582.61,1,2,2,12,Hibernating
16100,464,1,582.64,1,1,2,11,Hibernating
15918,192,3,582.88,2,3,2,23,At_Risk
16001,383,1,583.39,2,1,2,21,Hibernating
15762,67,2,583.75,3,2,2,32,About_to_Sleep
14023,9,2,584.07,5,3,2,53,Potential_Loyalists
12800,472,3,584.25,1,3,2,13,At_Risk
17773,516,2,585.27,1,2,2,12,Hibernating
12384,30,2,585.27,4,3,2,43,Potential_Loyalists
14173,12,6,586.0,5,4,2,54,Champions
17014,10,3,586.33,5,3,2,53,Potential_Loyalists
15191,465,3,588.05,1,3,2,13,At_Risk
15624,118,4,588.13,3,4,2,34,Loyal_Customers
15160,359,4,589.27,2,3,2,23,At_Risk
17098,383,3,591.07,2,3,2,23,At_Risk
15524,26,2,591.4,4,3,2,43,Potential_Loyalists
17483,67,4,591.73,3,3,2,33,Need_Attention
12790,194,2,591.85,2,2,2,22,Hibernating
17156,493,1,591.87,1,1,2,11,Hibernating
17815,395,1,591.96,2,1,2,21,Hibernating
13472,465,2,592.24,1,2,2,12,Hibernating
18232,83,4,592.97,3,3,2,33,Need_Attention
14746,408,4,593.5,2,3,2,23,At_Risk
15442,250,1,594.0,2,1,2,21,Hibernating
15929,646,1,594.0,1,1,2,11,Hibernating
14771,623,2,594.62,1,2,2,12,Hibernating
17658,27,2,595.42,4,3,2,43,Potential_Loyalists
15346,334,3,596.12,2,3,2,23,At_Risk
15631,644,1,596.67,1,1,2,11,Hibernating
13684,287,4,596.98,2,3,2,23,At_Risk
14170,377,3,597.33,2,3,2,23,At_Risk
15424,256,3,597.78,2,3,2,23,At_Risk
17845,557,4,598.19,1,3,2,13,At_Risk
13311,6,2,598.57,5,3,2,53,Potential_Loyalists
14569,3,4,598.98,5,4,2,54,Champions
14965,98,2,599.0,3,3,2,33,Need_Attention
12521,144,1,599.68,3,2,2,32,About_to_Sleep
17678,265,2,599.76,2,2,2,22,Hibernating
18211,27,5,600.07,4,4,2,44,Loyal_Customers
17745,479,2,600.34,1,2,2,12,Hibernating
12420,65,1,600.39,3,2,2,32,About_to_Sleep
14254,434,1,601.03,1,1,2,11,Hibernating
12654,12,5,601.98,5,4,2,54,Champions
14670,282,3,602.0,2,3,2,23,At_Risk
17890,324,2,602.09,2,2,2,22,Hibernating
16080,83,4,602.56,3,3,2,33,Need_Attention
16445,35,4,602.73,4,4,2,44,Loyal_Customers
18264,500,1,603.25,1,1,2,11,Hibernating
12707,293,1,603.42,2,1,2,21,Hibernating
13106,135,2,603.46,3,2,2,32,About_to_Sleep
12556,52,2,603.71,4,2,2,42,Potential_Loyalists
14417,389,1,604.2,2,1,2,21,Hibernating
14611,445,2,604.33,1,2,2,12,Hibernating
17270,471,2,604.4,1,2,2,12,Hibernating
12944,37,2,604.51,4,2,2,42,Potential_Loyalists
16321,74,7,604.55,3,4,2,34,Loyal_Customers
14323,116,2,605.06,3,3,2,33,Need_Attention
13558,7,4,605.06,5,4,2,54,Champions
16780,102,3,605.55,3,3,2,33,Need_Attention
17507,263,2,605.58,2,2,2,22,Hibernating
16590,402,2,605.9,2,2,2,22,Hibernating
15158,47,2,606.02,4,2,2,42,Potential_Loyalists
17119,5,2,606.91,5,3,2,53,Potential_Loyalists
17473,410,2,607.0,2,2,2,22,Hibernating
15717,236,5,607.0,2,4,2,24,At_Risk
15018,40,3,607.46,4,3,2,43,Potential_Loyalists
13933,111,2,608.79,3,2,2,32,About_to_Sleep
16675,443,2,608.86,1,2,2,12,Hibernating
17707,187,8,609.3,3,4,2,34,Loyal_Customers
17325,282,3,609.57,2,3,2,23,At_Risk
14636,38,2,609.85,4,2,2,42,Potential_Loyalists
13731,221,2,610.59,2,2,2,22,Hibernating
16922,574,1,611.08,1,1,2,11,Hibernating
17209,651,3,611.6,1,3,2,13,At_Risk
15232,115,2,612.06,3,3,2,33,Need_Attention
13008,325,3,612.13,2,3,2,23,At_Risk
12513,114,1,612.29,3,2,2,32,About_to_Sleep
16589,73,4,612.36,3,4,2,34,Loyal_Customers
16178,140,2,612.6,3,2,2,32,About_to_Sleep
16116,213,1,612.78,2,2,2,22,Hibernating
15362,450,2,613.08,1,2,2,12,Hibernating
17035,247,4,613.59,2,3,2,23,At_Risk
13832,21,2,613.69,4,3,2,43,Potential_Loyalists
14570,282,3,613.75,2,3,2,23,At_Risk
16844,564,2,614.34,1,2,2,12,Hibernating
16566,17,5,614.66,5,4,2,54,Champions
15748,42,3,614.76,4,3,2,43,Potential_Loyalists
16847,45,2,614.89,4,2,2,42,Potential_Loyalists
14077,42,6,615.08,4,4,2,44,Loyal_Customers
15275,39,1,615.14,4,1,2,41,Promising
17639,278,6,615.17,2,4,2,24,At_Risk
16311,19,2,616.26,5,3,2,53,Potential_Loyalists
13369,367,1,616.56,2,1,2,21,Hibernating
14377,193,2,617.05,2,2,2,22,Hibernating
15956,553,2,617.6,1,2,2,12,Hibernating
13301,105,4,618.09,3,3,2,33,Need_Attention
12596,53,2,618.27,4,2,2,42,Potential_Loyalists
16613,72,1,618.59,3,2,3,32,About_to_Sleep
13493,277,2,618.63,2,2,3,22,Hibernating
14079,126,2,618.73,3,2,3,32,About_to_Sleep
13020,564,2,618.96,1,2,3,12,Hibernating
16776,62,2,619.85,3,2,3,32,About_to_Sleep
14529,62,3,620.04,3,3,3,33,Need_Attention
12667,60,1,620.13,4,2,3,42,Potential_Loyalists
14339,244,2,620.27,2,2,3,22,Hibernating
13836,401,2,620.37,2,2,3,22,Hibernating
14115,503,2,622.67,1,2,3,12,Hibernating
12575,459,2,622.82,1,2,3,12,Hibernating
15258,170,2,623.16,3,2,3,32,About_to_Sleep
16792,284,5,623.46,2,4,3,24,At_Risk
15147,242,1,623.5,2,1,3,21,Hibernating
16750,46,5,623.93,4,4,3,44,Loyal_Customers
13776,430,2,623.98,1,2,3,12,Hibernating
14169,432,2,624.43,1,2,3,12,Hibernating
16715,80,2,625.52,3,2,3,32,About_to_Sleep
14793,23,2,625.9,4,3,3,43,Potential_Loyalists
13914,13,2,626.45,5,3,3,53,Potential_Loyalists
17392,308,3,626.56,2,3,3,23,At_Risk
14036,286,1,626.65,2,1,3,21,Hibernating
13480,418,2,627.82,1,2,3,12,Hibernating
14455,434,4,628.21,1,3,3,13,At_Risk
16022,262,1,628.28,2,1,3,21,Hibernating
16158,524,9,628.32,1,5,3,15,Cant_Loose
14283,465,4,628.44,1,3,3,13,At_Risk
13525,16,2,628.78,5,3,3,53,Potential_Loyalists
18101,13,5,629.16,5,4,3,54,Champions
15016,174,5,630.3,3,4,3,34,Loyal_Customers
16193,238,2,630.43,2,2,3,22,Hibernating
13706,304,2,631.17,2,2,3,22,Hibernating
14381,54,2,631.34,4,2,3,42,Potential_Loyalists
13444,376,2,631.68,2,2,3,22,Hibernating
13822,7,2,632.0,5,3,3,53,Potential_Loyalists
18183,229,2,632.07,2,2,3,22,Hibernating
14237,375,2,632.14,2,2,3,22,Hibernating
13540,469,3,632.39,1,3,3,13,At_Risk
15666,474,2,632.94,1,2,3,12,Hibernating
14219,6,3,633.83,5,3,3,53,Potential_Loyalists
16330,19,7,634.33,5,4,3,54,Champions
14365,396,2,634.68,2,2,3,22,Hibernating
14594,9,2,634.83,5,3,3,53,Potential_Loyalists
17985,24,1,634.95,4,2,3,42,Potential_Loyalists
17334,304,3,635.15,2,3,3,23,At_Risk
16534,644,1,635.9,1,1,3,11,Hibernating
15829,101,2,636.14,3,3,3,33,Need_Attention
17134,108,3,637.1,3,3,3,33,Need_Attention
14664,21,2,637.89,4,3,3,43,Potential_Loyalists
12699,419,1,638.11,1,1,3,11,Hibernating
17998,382,3,639.24,2,3,3,23,At_Risk
12734,354,3,639.65,2,3,3,23,At_Risk
15183,549,3,639.93,1,3,3,13,At_Risk
12880,383,2,640.13,2,2,3,22,Hibernating
16368,4,3,640.21,5,3,3,53,Potential_Loyalists
12538,31,2,640.45,4,3,3,43,Potential_Loyalists
